//==============================================================================================================================================//																																																											
//	MuDevs.com                                                                                                                                  																																																										
//	Season: S20.2-1                                                                                                                             																																																										
//	Update: Apr/22/2025                                                                                                                         																																																										
//	Editor: OMEGA 																																																										
//==============================================================================================================================================//																																																											
//ID	Name	Lvl	Dmg	Mana	BP	Range	Delay	ReqEne	ReqStr	ReqDex	ReqComd	ReqVity	Element	TypeEle	UseType	Brand	KillCount	ReqStatus0	ReqStatus1	ReqStatus2	DW	DK	FE	MG	DL	SU	RF	GL	RW	SL	GC	KM	LM	IK	AL	Rank	Group	ReqMLevelPoint	Stamina	SD	Duration	IconNumber	SkillType	WeaponSkill	isDamage	BuffIndexTarget	Target	TargetArea	ObstacleTarget	ChasingWithinRange	Vehicle	CheckEquipment	DivisionStat0	DivisionValue0	DivisionStat1	DivisionValue1	ImprintValue	AddDamage	DamageClassification
805	"Tinh Thông Phòng Hộ Vững Chắc"	0	230	65	20	0	0	1052	0	0	0	0	0	-1	4	804	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	400	1	0	0	600	316	1	0	0	331	3	0	0	0	0	8	-1	-1	-1	-1	100	0	0
806	"Tinh Thông Phòng Hộ Vững Chắc"	0	231	65	20	0	0	1052	0	0	0	0	0	-1	4	804	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	400	1	0	0	600	317	1	0	0	332	3	0	0	0	0	8	-1	-1	-1	-1	100	0	0
807	"Cường Hóa Strike of Destruction"	0	232	30	24	5	0	0	0	0	0	0	6	-1	4	232	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	401	1	0	0	0	310	0	0	1	0	1	0	2	1	0	2	3	150	-1	-1	135	0	0
809	"Tinh Thông Strike of Destruction"	0	234	30	24	5	0	0	0	0	0	0	6	-1	4	807	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	401	1	0	0	0	311	0	0	1	0	1	0	2	1	0	2	3	150	-1	-1	135	0	0
810	"Cường Hóa Niềm Tin Sắt Đá"	0	22	80	25	0	0	1040	0	0	0	0	0	-1	4	1502	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	402	1	0	0	300	320	1	0	0	336	2	1	0	1	0	8	-1	-1	-1	-1	100	0	0
811	"Cường Hóa Tornado"	0	40	10	10	2	0	0	0	0	0	0	6	0	4	41	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	41	1	0	0	0	30	0	0	1	0	1	1	0	1	0	2	1	40	-1	-1	150	0	0
812	"Cường Hóa Anger Blow"	170	22	25	22	3	0	0	0	0	0	0	6	0	4	42	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	42	1	0	0	0	31	0	0	1	0	1	0	2	1	0	2	1	150	-1	-1	125	0	0
813	"Lao Tới"	0	178	200	200	7	1000	0	0	0	0	0	6	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	279	10	0	0	0	331	0	0	0	0	0	0	0	0	0	0	1	100	-1	-1	150	0	0
814	"Tăng Chỉ Số Energy"	0	245	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	403	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
815	"Tăng Chỉ Số Vitality"	0	246	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	404	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
816	"Tăng Chỉ Số Agility"	0	247	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	405	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
817	"Tăng Chỉ Số Strength"	0	248	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	406	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
818	"Cường Hóa Phòng Thủ Cánh Đánh Trúng"	0	249	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	407	1	0	0	0	175	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
819	"Cường Hóa Tấn Công Cánh Đánh Trúng"	0	250	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	408	1	0	0	0	176	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
820	"Cường Hóa Dark Plasma"	0	251	22	15	6	5000	0	0	0	0	0	0	0	4	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	409	10	0	0	0	332	0	0	2	0	1	0	0	0	0	2	3	80	0	0	105	0	0
821	"Thành Thạo Dark Plasma"	0	252	22	15	6	5000	0	0	0	0	0	0	0	4	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	409	10	0	0	0	333	0	0	2	0	1	0	0	0	0	2	3	80	0	0	105	0	0
822	"Tinh Thông Dark Plasma"	0	253	22	15	6	5000	0	0	0	0	0	0	0	4	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	409	1	0	0	0	334	0	0	2	0	1	0	0	0	0	2	3	80	0	0	105	0	0
823	"Cường Hóa Ice Break"	0	254	17	8	6	0	295	0	0	0	0	6	0	4	2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	410	1	0	0	0	335	0	0	2	0	0	0	0	0	0	2	3	80	0	0	105	0	0
824	"Tinh Thông Ice Break"	0	255	17	8	6	0	295	0	0	0	0	6	0	4	823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	410	1	0	0	0	336	0	0	2	0	0	0	0	0	0	2	3	80	0	0	105	0	0
825	"Cường Hóa Death Fire"	0	256	8	10	6	0	100	0	0	0	0	6	0	4	2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	411	1	0	0	0	338	0	0	2	0	0	0	0	0	0	2	3	80	0	0	105	0	0
826	"Tinh Thông Death Fire"	0	257	8	10	7	0	100	0	0	0	0	6	0	4	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	411	1	0	0	0	339	0	0	2	0	0	0	0	0	0	2	3	80	0	0	105	0	0
828	"Cường Hóa Fixed Fire"	0	285	100	50	0	0	300	0	0	0	0	0	1	4	2021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	415	1	0	0	0	357	1	0	0	381	2	0	0	0	0	2	0	0	0	0	100	0	0
829	"Tinh Thông Fixed Fire"	0	286	100	50	0	0	300	0	0	0	0	0	1	4	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	415	1	0	0	0	358	1	0	0	382	2	0	0	0	0	2	0	0	0	0	100	0	0
831	"Cường Hóa Magic Gun"	0	262	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	412	1	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
832	"Tinh Thông Magic Gun"	0	263	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	412	1	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
835	"Cường Hóa Death Ice"	0	269	8	10	6	0	100	0	0	0	0	6	0	4	2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	413	1	0	0	0	355	0	0	2	0	0	0	0	0	0	2	3	80	0	0	105	0	0
836	"Tinh Thông Death Ice"	0	270	8	10	7	0	100	0	0	0	0	6	0	4	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	413	1	0	0	0	356	0	0	2	0	0	0	0	0	0	2	3	80	0	0	105	0	0
837	"Tăng Phòng Thủ Áo Choàng Rực Sáng"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	415	1	0	0	0	385	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
838	"Tăng Tấn Công Áo Choàng Rực Sáng"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	416	1	0	0	0	386	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
839	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	417	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
840	"Cường Hóa Phòng Thủ Cánh Vĩnh Cửu"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	418	1	0	0	0	75	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
841	"Cường Hóa Tấn Công Cánh Vĩnh Cửu"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	419	1	0	0	0	77	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
842	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	420	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
843	"Cường Hóa Shining Bird"	150	22	20	0	6	0	70	0	0	0	0	6	1	4	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	421	1	0	0	0	369	0	0	2	0	1	0	0	0	0	0	3	45	-1	-1	190	0	0
844	"Tinh Thông Shining Bird"	150	0	30	0	7	0	70	0	0	0	0	6	1	4	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	421	1	0	0	0	370	0	0	2	0	1	0	0	0	0	0	3	45	-1	-1	190	0	0
845	"Tinh Thông Phép Thuật"	50	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	422	1	0	0	0	86	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
846	"Cường Hóa Dragon Violent"	160	22	50	0	6	0	680	0	0	0	0	6	1	4	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	423	1	0	0	0	371	0	0	2	0	0	0	0	0	0	0	3	60	-1	-1	190	0	0
847	"Tinh Thông Dragon Violent"	160	0	70	0	7	0	680	0	0	0	0	6	1	4	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	423	1	0	0	0	372	0	0	2	0	0	0	0	0	0	0	3	60	-1	-1	190	0	0
848	"Cường Hóa Marvel Burst"	140	4	20	0	6	0	104	0	0	0	0	6	1	4	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	424	1	0	0	0	378	0	0	2	0	0	0	0	0	0	14	3	45	-1	-1	190	0	0
849	"Tinh Thông Marvel Burst"	140	0	30	0	6	0	104	0	0	0	0	6	1	4	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	424	1	0	0	0	379	0	0	2	0	0	0	0	0	0	14	3	45	-1	-1	190	0	0
850	"Tinh Thông Phép Thuật"	50	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	425	1	0	0	0	86	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
851	"Cường Hóa Phòng Thủ Tân Thủ"	13	271	33	0	6	0	72	0	0	0	0	0	-1	4	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	426	1	0	0	0	413	1	0	4	347	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
852	"Tinh Thông Phòng Thủ Tân Thủ"	13	271	36	0	6	0	72	0	0	0	0	0	-1	4	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	426	1	0	0	0	414	1	0	4	347	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
853	"Cường Hóa Tấn Công Tân Thủ"	18	271	44	0	6	0	92	0	0	0	0	0	-1	4	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	427	1	0	0	0	415	1	0	4	346	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
854	"Tinh Thông Tấn Công Tân Thủ"	18	271	48	0	6	0	92	0	0	0	0	0	-1	4	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	427	1	0	0	0	416	1	0	4	346	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
855	"Cường Hóa Unleash Marvel"	155	22	65	0	6	10000	700	0	0	0	0	6	1	4	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	424	1	0	0	0	380	0	0	2	0	1	0	0	0	0	14	3	60	-1	-1	150	0	0
856	"Tinh Thông Unleash Marvel"	155	0	70	0	7	10000	700	0	0	0	0	6	1	4	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	424	1	0	0	0	381	0	0	2	0	1	0	0	0	0	14	3	60	-1	-1	150	0	0
857	"Cường Hóa Bless Tân Thủ"	10	272	118	20	6	3000	150	0	0	0	0	0	-1	4	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	425	1	0	0	300	417	1	0	4	348	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
858	"Cường Hóa Chăm Sóc Đặc Biệt"	8	271	22	0	6	0	52	0	0	0	0	0	0	4	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	431	1	0	0	0	382	6	0	4	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
859	"Cường Hóa Sách Phép"	0	23	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	426	1	0	0	0	376	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
860	"Tinh Thông Sách Phép"	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	427	1	0	0	0	377	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
861	"Cường Hóa Reflection Barrier"	77	7	77	24	6	0	408	0	0	0	0	0	1	4	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	428	1	0	0	0	373	1	0	0	343	3	0	0	0	0	0	-1	-1	-1	-1	100	0	0
862	"Kỹ Năng Reflection Barrier"	77	10	84	26	6	0	408	0	0	0	0	0	1	4	861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	428	1	0	0	0	374	1	0	0	343	3	0	0	0	0	0	-1	-1	-1	-1	100	0	0
863	"Tinh Thông Reflection Barrier"	77	7	92	28	6	0	408	0	0	0	0	0	1	4	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	428	1	0	0	0	375	1	0	0	345	3	0	0	0	0	0	-1	-1	-1	-1	100	0	0
864	"Cường Hóa Orb"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	429	1	0	0	0	423	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
865	"Cường Hóa Spiral Charge"	0	275	21	17	0	0	0	900	0	0	0	0	-1	4	2014	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	432	1	0	0	300	363	1	0	0	368	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
866	"Tinh Thông Spiral Charge"	0	278	21	17	0	0	0	900	0	0	0	0	-1	4	865	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	432	10	0	0	300	364	1	0	0	369	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
867	"Cường Hóa Crusher Charge"	0	276	21	17	0	0	0	900	0	0	0	0	-1	4	2015	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	433	1	0	0	300	365	1	0	0	370	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
868	"Tinh Thông Crusher Charge"	0	279	21	17	0	0	0	900	0	0	0	0	-1	4	867	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	433	10	0	0	300	366	1	0	0	371	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
869	"Cường Hóa Elemental Charge"	0	277	65	20	0	0	1073	0	0	0	0	0	-1	4	2016	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	434	1	0	0	300	367	1	0	0	372	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
870	"Tinh Thông Elemental Charge"	0	280	65	20	0	0	1073	0	0	0	0	0	-1	4	869	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	434	10	0	0	300	368	1	0	0	373	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
871	"Cường Hóa Kiếm 2 Tay"	0	281	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	52	1	0	0	0	48	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
872	"Cường Hóa Gậy 2 Tay"	0	282	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	97	1	0	0	0	98	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
873	"Tinh Thông Kiếm 2 Tay"	0	283	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	56	1	0	0	0	52	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
874	"Tinh Thông Gậy 2 Tay"	0	284	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	100	1	0	0	0	101	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
875	"Tinh Thông Orb"	0	23	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	430	1	0	0	0	424	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
876	"Cường Hóa Holy Bolt"	120	41	20	0	6	0	1200	0	0	0	0	6	0	4	2025	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	425	0	0	2	0	0	0	0	0	0	0	3	150	-1	-1	190	0	0
877	"Cường Hóa Charge Slash"	25	294	3	0	6	0	0	0	80	0	0	6	0	4	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	435	1	0	0	0	431	0	0	1	0	1	0	0	0	0	3	2	100	-1	-1	115	0	0
878	"Tinh Thông Charge Slash"	25	295	3	0	7	0	0	0	80	0	0	6	0	4	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	435	1	0	0	0	432	0	0	1	0	1	0	0	0	0	3	2	100	-1	-1	115	0	0
879	"Cường Hóa Wind Glaive"	45	296	6	0	5	0	0	0	650	0	0	6	0	4	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	436	1	0	0	0	433	0	0	1	0	1	0	0	0	0	3	2	80	-1	-1	100	1	0
880	"Tinh Thông Wind Glaive"	45	297	6	0	6	0	0	0	650	0	0	6	0	4	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	436	1	0	0	0	434	0	0	1	0	1	0	0	0	0	3	2	80	-1	-1	100	1	0
881	"Cường Hóa Blade Storm"	160	298	10	10	6	0	0	0	1150	0	0	6	0	4	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	437	1	0	0	0	435	0	0	1	0	1	0	0	0	0	3	2	50	-1	-1	190	1	0
882	"Tinh Thông Blade Storm"	160	299	10	10	6	0	0	0	1150	0	0	6	0	4	881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	437	1	0	0	0	436	0	0	1	0	1	0	0	0	0	3	2	50	-1	-1	190	1	0
883	"Cường Hóa Illusion Avatar"	100	300	40	0	6	0	0	0	900	0	0	6	0	4	2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	438	1	0	0	0	426	4	0	1	0	1	0	0	0	0	3	2	80	-1	-1	100	0	0
884	"Tinh Thông Illusion Avatar"	100	301	40	0	6	0	0	0	900	0	0	6	0	4	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	438	1	0	0	0	427	4	0	1	0	1	0	0	0	0	3	2	80	-1	-1	100	0	0
885	"Cường Hóa Illusion Blade"	25	302	40	0	0	0	0	0	0	0	0	0	-1	4	2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	439	0	0	0	0	428	1	0	0	406	2	1	0	1	0	3	-1	-1	-1	-1	100	0	0
886	"Tinh Thông Illusion Blade"	25	303	40	0	0	0	0	0	0	0	0	0	-1	4	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	439	0	0	0	0	429	1	0	0	407	2	1	0	1	0	3	-1	-1	-1	-1	100	0	0
887	"Tinh Thông Illusion Blade"	25	304	40	0	0	0	0	0	0	0	0	0	-1	4	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	439	0	0	0	0	430	1	0	0	408	2	1	0	1	0	3	-1	-1	-1	-1	100	0	0
888	"Khóa Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	272	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
889	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	420	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
890	"Gia Cố Phòng Thủ Áo Choàng Tử Thần"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	23	1	0	0	0	205	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
891	"Gia Cố Tấn Công Áo Choàng Tử Thần"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	35	1	0	0	0	207	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
892	"Cường Hóa Blade"	0	305	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	440	1	0	0	0	49	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
893	"Tinh Thông Blade"	0	306	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	441	1	0	0	0	53	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
894	"Cường Hóa Oversting"	300	313	25	12	6	0	0	0	1470	0	0	6	0	4	2036	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	442	1	0	0	0	164	0	0	1	0	0	0	0	0	0	4	2	80	-1	-1	110	1	0
895	"Cường Hóa Wrath"	66	312	50	40	0	0	0	200	200	0	0	0	-1	4	278	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	354	1	0	0	0	408	1	0	0	425	2	0	0	0	0	0	2	-1	-1	-1	100	0	0
896	"Cường Hóa Wild Breath"	300	315	35	18	6	0	0	1020	0	0	0	6	0	4	2085	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	443	1	0	0	0	198	0	0	1	0	1	0	0	0	0	4	1	100	-1	-1	110	1	0
897	"Wings of Tiger Eye Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	418	1	0	0	0	75	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
898	"Wings of Tiger Eye Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	419	1	0	0	0	77	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
899	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	420	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
900	"Synthesis: Angel Homunculus Enhancement"	150	22	20	0	6	0	70	0	0	0	0	6	1	4	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	421	1	0	0	0	440	0	0	2	0	1	0	0	0	0	17	3	45	-1	-1	190	0	0
901	"Synthesis: Angel Homunculus Mastery"	150	0	30	0	6	0	70	0	0	0	0	6	1	4	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	421	10	0	0	0	441	0	0	2	0	1	0	0	0	0	17	3	45	-1	-1	190	0	0
902	"Magic Mastery"	50	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	422	1	0	0	0	86	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
903	"Synthesis: Ignition Bomber Enhancement"	160	22	50	0	6	0	680	0	0	0	0	6	1	4	2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	423	1	0	0	0	446	0	0	2	0	0	0	0	0	0	17	3	60	-1	-1	190	0	0
904	"Synthesis: Ignition Bomber Mastery"	160	0	70	5	7	0	680	0	0	0	0	6	1	4	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	423	10	0	0	0	447	0	0	2	0	0	0	0	0	0	17	3	60	-1	-1	190	0	0
905	"Synthesis: Confusion Stone Enhancement"	77	0	80	50	6	300000	850	0	0	0	0	0	1	4	2090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	431	10	0	0	0	438	1	0	0	443	2	0	0	0	0	17	-1	-1	-1	-1	100	0	0
